user_id,rank,business_id,distance_km
22350721,10,664514817,1.2795129855929
22350721,11,104033647,1.518631338472746
22350721,12,1022314424,1.9770704866076414
22350721,13,226941318,1.9914973346603602
22350721,14,1009887609,2.286656557437165
22350721,15,259959771,2.319359470668538
22350721,16,11461921,2.3375605311999683
22350721,17,40347023,2.420935123689339
22350721,18,697782305,2.445488810671884
22350721,19,49555512,2.4539785610844906
22350721,20,478738820,2.4583063348987646
23255648,1,2282563,0.09346600080891372
23255648,2,329885262264,0.1537120002824959
23255648,3,263676718,1.1368574894742391
23255648,4,264886020,1.3109640410030472
23255648,5,361105076,1.3657309176116506
23255648,6,178949315987150,1.8191081459478633
23255648,7,258541592,1.9472213673642882
23255648,8,289143434,1.9617062658024673
23255648,9,240893170,2.113759124780938
23255648,10,460487115,2.1540343773372546
23255648,11,624819033,2.309382900218203
23255648,12,1178671,2.3781625108745152
23255648,13,1005525766,2.616578485981609
23255648,14,1003986068,2.6671438987874847
23255648,15,1018255640,2.885962224511903
23255648,16,300316225,2.9633528026902574
23255648,17,640783443,2.9898811579998816
23255648,18,642291216,2.994735386134207
23255648,19,1026852966,3.0083918939004484
23255648,20,770845325,3.132947609938511
24715548,1,258200590,0.08844492952792227
24715548,2,786967895,0.08895325682694114
24715548,3,430202918,0.09214841710173606
24715548,4,334677589,0.10166262913869041
24715548,5,1033397129,0.11946321012739287
24715548,6,167804649949905,0.13339495122189082
24715548,7,248298278,0.13615158200295702
24715548,8,229861883,0.14533637990067735
24715548,9,248659339,0.7647623240709533
24715548,10,16995147,1.0519130075454268
24715548,11,803070211,1.0929121412254879
24715548,12,300057804,1.432797450427944
24715548,13,400928600,1.5660163265314777
24715548,14,218223622,2.16405570162072
24715548,15,288980561,2.6129695250891896
24715548,16,114751399077231,2.9062537106197444
24715548,17,510822285622491,2.958241228338603
24715548,18,95420486,3.054160665706492
24715548,19,259620562,3.0771963993533324
24715548,20,799447741,3.3790295020064636
25286747,1,431926451,0.02074919976400816
25286747,2,285713435,3.566391844410505
25286747,3,405281455,3.6829178434205705
25286747,4,295273547,3.6947493435295957
25286747,5,230896980293667,3.712372374907865
25286747,6,11910942,4.23490107602592
25286747,7,1018874015,4.387561151938835
25286747,8,367108616,4.387561634694273
25286747,9,1018063933,4.396431336441374
25286747,10,400351851,4.6284062783259685
25286747,11,1039266299521745,4.858407446355771
25286747,12,621526666,5.062519984413547
25286747,13,743420595,5.145629764336452
25286747,14,374737552,5.174107832933457
25286747,15,14392988,5.277495790722389
25286747,16,1016330543,5.277496125312591
25286747,17,262606813782755,5.284054548811098
25286747,18,295175579,5.286000591835797
25286747,19,311061150,5.511005308051589
25286747,20,731455947,5.646654647997884
25982861,1,3326264,0.42865115858865926
25982861,2,1367578749943879,0.7053894064209806
25982861,3,1027142558,0.7710141698138117
25982861,4,306577561,0.8935494312230121
25982861,5,614713264,0.9846325398944924
25982861,6,550628788440907,1.2531280449152329
25982861,7,39017102,1.410415500237194
25982861,8,861660251,1.446261521141431
25982861,9,1027893939,1.5326856775112865
25982861,10,1024852730,1.5731324088980898
25982861,11,695750012,1.5921496055650197
25982861,12,252682388,1.6388656532742234
25982861,13,264888713,1.6522912291041327
25982861,14,1562170,1.709677912149066
25982861,15,277967478,1.7147509483132741
25982861,16,609106591,1.747054441349762
25982861,17,396981604230099,1.7506083714590546
25982861,18,943842715,1.7901632896049247
25982861,19,829688115,1.801665842761455
25982861,20,655240808017385,1.8016701539162385
28865092,1,276028595,0.2012521836714575
28865092,2,563961587096613,0.29973206837084515
